1.25911,-0.0908041
0.13807,1.56259
0.814751,0.344807
-6.6039,4.12182
-1.04296,-2.88126
1.26609,-0.245292
0.264453,1.38287
1.87825,5.77586
-0.94783,2.52361
0.765963,0.568078
-6.59522,4.05762
-1.03658,-3.04817
1.28772,-0.408297
0.388872,1.20695
1.89943,5.81344
-0.938593,2.53688
-0.985076,-3.1188
1.30203,-0.49303
0.450862,1.11947
1.97136,5.79933
-0.858278,2.35128
-1.0271,-3.26379
1.33231,-0.664565
0.574756,0.944985
-0.76752,2.22622
-0.982914,-3.34632
1.36378,-0.837653
0.698242,0.771913
2.02014,5.83181
-0.711974,2.28459
-1.02939,-3.53645
1.37963,-0.925075
0.759259,0.688454
2.02423,5.82736
-0.684387,2.31551
-1.00798,-3.57672
2.00514,5.79868
-0.687791,2.02971
-1.01157,-3.75136
1.97554,5.75685
-0.676236,1.8294
-0.97039,-3.83198
1.95843,5.73541
-0.68329,1.68561
-0.986426,-3.95971
-1.2115,3.51373
1.91688,5.68843
-0.64375,1.66053
-0.939846,-4.02372
-1.21156,3.51393
1.43007,-0.802536
-0.60736,1.63395
-0.891688,-4.07566
-1.21532,3.50357
1.43007,-0.802542
-0.589294,1.62256
-0.864988,-4.0957
-1.21419,3.77688
1.42967,-0.792276
2.64799,5.89697
-0.552101,1.60551
-0.805377,-4.12425
-1.22857,3.73621
1.43746,-1.00535
-0.513984,1.59313
-0.875825,-4.4109
-1.23533,3.7074
1.43673,-0.98739
-0.494787,1.58759
-0.907354,-4.59048
-1.24941,3.64292
1.42968,-0.928477
-0.456221,1.57758
-0.861313,-4.64828
-1.26395,3.5747
-0.41777,1.56868
6.31714,1.97299
0.944322,1.5034
-0.811678,-4.69768
-1.27134,3.54013
-0.399202,1.56455
6.31714,1.97299
0.94456,1.50339
-0.785243,-4.71906
-1.28626,3.47055
6.30157,1.84061
0.94623,1.49032
-0.72837,-4.75581
-5.29499,5.60465
6.30002,1.83963
-0.666914,-4.78602
6.29925,1.83914
0.911349,1.75486
-0.636179,-4.80113
3.62104,5.97307
6.30242,1.85741
-0.573271,-4.83006
-1.33808,-5.3826
6.29037,1.90867
-0.508201,-4.85729
-1.33077,-5.37311
-5.1514,5.63632
6.28103,1.94128
-0.474509,-4.87013
-1.29742,-5.33131
-1.1698,5.23437
-5.16575,5.67218
6.26133,2.01187
-1.25546,-5.28123
-1.19889,5.32549
-5.19036,5.71025
6.24163,2.0834
-1.23193,-5.2544
-1.199,5.32582
-5.20454,5.72943
6.23178,2.11943
-1.17969,-5.19623
-5.23787,5.76915
-1.12429,-5.1357
-5.27432,5.80958
-1.09549,-5.10491
-1.03618,-5.04249
-2.0992,-5.60176
-2.10389,-5.59663
-2.10642,-5.58458
-2.09868,-5.55334
-2.08039,-5.51681
1.18824,3.78531
-2.06955,-5.49788
1.23129,3.87205
-2.04636,-5.45954
1.32496,4.05699
-0.881191,-1.41099
-2.02243,-5.42082
1.25404,4.20838
-0.881197,-1.41099
-2.01046,-5.40147
1.29627,4.3019
-0.877969,-1.37691
4.8777,5.89644
-2.63739,5.94834
1.38071,4.48894
-0.847341,-1.73888
4.83544,5.90512
-2.74032,5.97571
-3.45772,5.55915
1.22278,4.58353
-0.843961,-1.71627
4.80227,5.90795
-2.73852,5.977
-3.45848,5.55871
1.25757,4.67551
-0.836678,-1.6629
4.72403,5.90752
-2.72825,5.9832
-3.12375,5.76891
1.32942,4.86274
4.63916,5.90647
-2.70356,5.99421
1.40952,5.06142
-6.92072,-2.85059
4.59535,5.90584
-2.68209,6.00015
-3.15409,5.76982
1.45171,5.16324
-6.92071,-2.85059
4.50536,5.90428
-2.62796,6.01702
-3.19088,5.78659
1.5397,5.36981
-6.91736,-2.82894
6.34323,-0.945938
4.41147,5.90253
-2.56125,6.04079
-3.24156,5.81121
1.63056,5.57883
6.34313,-0.945813
5.54872,5.90095
4.36357,5.90164
-2.52417,6.05497
-3.26719,5.82279
1.67646,5.68376
-6.90377,-3.17248
6.34013,-0.937796
5.55148,5.90088
1.3438,-5.01456
-2.44536,6.08621
-3.31465,5.84389
1.7742,5.88903
-6.88855,-3.13023
6.33217,-0.899849
5.55788,5.90387
1.37026,-5.22893
-3.35976,5.86883
1.88979,6.07863
-6.87264,-3.08718
6.37219,-1.27504
5.56329,5.91641
1.38619,-5.33886
7.15744,-2.55567
-3.38135,5.8826
-6.86456,-3.06552
6.37981,-1.241
5.56583,5.92295
1.41811,-5.56478
7.14168,-2.51339
-6.84311,-3.02369
6.3999,-1.16444
5.55222,5.96509
1.45103,-5.79458
7.12072,-2.44923
-6.81629,-2.97483
6.41582,-1.07486
5.52079,6.01523
1.46775,-5.91001
7.11055,-2.41561
6.42282,-1.02774
5.5031,6.04071
7.09134,-2.34772
-4.6287,-6.00142
1.36561,5.48307
6.43685,-0.932016
5.4671,6.09347
7.07579,-2.28179
-4.59689,-5.98561
1.31988,5.4658
7.0697,-2.24967
-4.57382,-5.97543
1.2923,5.45452
7.01857,-3.59896
-2.12981,5.63194
6.41767,-2.21747
-4.52099,-5.95325
1.23061,5.42951
1.35875,-5.38421
-2.14975,5.64231
6.46007,-2.31579
-4.46372,-5.93009
1.16436,5.40275
7.01599,-3.77524
-4.89499,5.99527
1.35877,-5.38422
-2.167,5.65246
-4.43479,-5.91825
1.13103,5.38926
7.01591,-3.77689
-4.89056,6.00466
1.37909,-5.38621
-2.21431,5.6814
-4.37698,-5.89419
