3.35502,4.25591
-1.62531,-0.201886
3.35439,4.24947
3.32437,-5.09378
-1.61611,-0.0492608
3.35953,4.23771
7.69765,0.151588
3.3109,-5.13784
2.56404,-5.25116
-1.5576,-0.014047
3.36349,4.23064
7.71088,0.139622
2.5613,-5.25163
-1.52119,-0.000788292
3.37385,4.21497
7.74857,0.11235
2.56649,-5.25189
-1.43295,0.0138183
3.38824,4.19724
8.13594,-0.252912
2.57443,-5.27023
-1.32988,0.01261
3.39695,4.18754
8.16508,-0.279893
2.57773,-5.28967
-1.27334,0.00826755
2.47914,4.54925
3.41664,4.16673
2.58221,-5.3493
-1.14983,-0.00601493
2.40041,4.51456
3.43959,4.14417
2.58282,-5.43257
-1.01115,-0.0288539
2.40248,4.50877
2.58161,-5.48144
-1.22893,-0.192612
2.41684,4.49485
-1.69399e-06,8.37805e-07
2.57715,-5.58298
-1.25748,-0.373796
2.38216,3.79587
6.94364,0.470196
2.58163,-5.69092
-1.14652,-0.431407
6.94201,0.469911
-1.09135,-0.460985
-2.00393e-06,1.00277e-06
2.91701,-4.88454
-0.977171,-0.524028
2.17676,3.68937
-1.33104,-0.633128
2.91932,-4.89224
-0.839593,-0.594063
2.15345,3.45368
2.64767,6.08969
2.92476,-4.90738
-0.945772,-0.775267
2.16425,3.39357
7.63509,0.27807
2.93632,-4.95723
-0.933368,-0.92205
2.02775,3.25758
7.65207,0.298798
3.13641,-4.73339
1.40717,4.12914
-0.81443,-1.01563
7.66599,0.304522
3.14755,-4.77655
1.40576,4.13067
-0.751104,-1.06148
3.17118,-4.86541
1.40737,4.12672
-0.612581,-1.14525
-3.00197e-06,1.67591e-06
3.19883,-4.96539
1.15819,3.89607
-0.459921,-1.21133
-0.380091,-1.24183
1.72994,2.78481
1.02295,3.76061
-0.221053,-1.3016
1.71523,2.6898
0.948975,3.65355
-0.0558114,-1.3738
0.910692,3.58753
0.0279654,-1.41208
1.4823,2.47482
0.77533,3.51319
0.195724,-1.48876
1.32409,2.31092
3.46285,-4.34216
0.680573,3.41971
1.29236,2.20868
3.46279,-4.34218
0.612784,3.39799
